patch_key,fold_id,patch_index,class_index,class_name,channel_index,instance_id,total_pixel_count,overlap_pixel_count,positive_background_pixel_count,overlapping_class_indices,overlapping_instance_ids,overlapping_instance_ids_by_class,touches_cross_class_overlap,analysis_eligible,primary_eligible,confirmatory_eligible,analysis_exclusion_reason
fold_1:patch_1182,1,1182,0,neoplastic,0,470,1367,5,0,[2],[475],"{""connective_soft_tissue"": [475]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1182,1,1182,2,connective_soft_tissue,2,475,402,5,0,[0],[470],"{""neoplastic"": [470]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1183,1,1183,0,neoplastic,0,708,362,3,0,[2],[718],"{""connective_soft_tissue"": [718]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1183,1,1183,2,connective_soft_tissue,2,718,286,3,0,[0],[708],"{""neoplastic"": [708]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1187,1,1187,0,neoplastic,0,793,740,7,0,[2],[796],"{""connective_soft_tissue"": [796]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1187,1,1187,2,connective_soft_tissue,2,796,213,7,0,[0],[793],"{""neoplastic"": [793]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1231,1,1231,0,neoplastic,0,358,524,9,0,[1],[355],"{""inflammatory"": [355]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1231,1,1231,1,inflammatory,1,355,441,9,0,[0],[358],"{""neoplastic"": [358]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1245,1,1245,1,inflammatory,1,208,377,2,0,[2],[206],"{""connective_soft_tissue"": [206]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1245,1,1245,2,connective_soft_tissue,2,206,1076,2,0,[1],[208],"{""inflammatory"": [208]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1257,1,1257,0,neoplastic,0,775,1115,1,0,[2],[408],"{""connective_soft_tissue"": [408]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1257,1,1257,2,connective_soft_tissue,2,408,758,1,0,[0],[775],"{""neoplastic"": [775]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1267,1,1267,1,inflammatory,1,374,412,5,0,[4],[384],"{""non_neoplastic_epithelial"": [384]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1267,1,1267,4,non_neoplastic_epithelial,4,384,523,5,0,[1],[374],"{""inflammatory"": [374]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1268,1,1268,0,neoplastic,0,1286,655,6,0,[4],[387],"{""non_neoplastic_epithelial"": [387]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1268,1,1268,4,non_neoplastic_epithelial,4,387,594,6,0,[0],[1286],"{""neoplastic"": [1286]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1273,1,1273,2,connective_soft_tissue,2,723,273,1,0,[4],[722],"{""non_neoplastic_epithelial"": [722]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1273,1,1273,4,non_neoplastic_epithelial,4,722,426,1,0,[2],[723],"{""connective_soft_tissue"": [723]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1278,1,1278,2,connective_soft_tissue,2,1150,677,7,0,[4],[1153],"{""non_neoplastic_epithelial"": [1153]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1278,1,1278,4,non_neoplastic_epithelial,4,1153,457,7,0,[2],[1150],"{""connective_soft_tissue"": [1150]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1280,1,1280,1,inflammatory,1,173,339,4,0,[2],[164],"{""connective_soft_tissue"": [164]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1280,1,1280,2,connective_soft_tissue,2,164,472,4,0,[1],[173],"{""inflammatory"": [173]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1284,1,1284,1,inflammatory,1,55,253,2,0,[2],[51],"{""connective_soft_tissue"": [51]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1284,1,1284,2,connective_soft_tissue,2,51,400,2,0,[1],[55],"{""inflammatory"": [55]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1321,1,1321,0,neoplastic,0,57,1615,2,0,[1],[47],"{""inflammatory"": [47]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1321,1,1321,1,inflammatory,1,47,269,2,0,[0],[57],"{""neoplastic"": [57]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1323,1,1323,0,neoplastic,0,160,1488,19,0,[1],[157],"{""inflammatory"": [157]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1323,1,1323,1,inflammatory,1,157,395,19,0,[0],[160],"{""neoplastic"": [160]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1333,1,1333,1,inflammatory,1,643,214,2,0,[2],[651],"{""connective_soft_tissue"": [651]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1333,1,1333,2,connective_soft_tissue,2,651,250,2,0,[1],[643],"{""inflammatory"": [643]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1355,1,1355,1,inflammatory,1,906,210,1,0,[2],[894],"{""connective_soft_tissue"": [894]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1355,1,1355,2,connective_soft_tissue,2,894,344,1,0,[1],[906],"{""inflammatory"": [906]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1358,1,1358,1,inflammatory,1,1236,231,1,0,[2],[1244],"{""connective_soft_tissue"": [1244]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1358,1,1358,2,connective_soft_tissue,2,1244,554,1,0,[1],[1236],"{""inflammatory"": [1236]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1365,1,1365,1,inflammatory,1,1489,378,10,0,[2],[1472],"{""connective_soft_tissue"": [1472]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1365,1,1365,2,connective_soft_tissue,2,1472,314,10,0,[1],[1489],"{""inflammatory"": [1489]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1377,1,1377,0,neoplastic,0,218,1149,1,0,[2],[225],"{""connective_soft_tissue"": [225]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1377,1,1377,0,neoplastic,0,260,573,1,0,[2],[269],"{""connective_soft_tissue"": [269]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1377,1,1377,2,connective_soft_tissue,2,225,694,1,0,[0],[218],"{""neoplastic"": [218]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1377,1,1377,2,connective_soft_tissue,2,269,256,1,0,[0],[260],"{""neoplastic"": [260]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1383,1,1383,1,inflammatory,1,602,110,4,0,[2],[597],"{""connective_soft_tissue"": [597]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1383,1,1383,2,connective_soft_tissue,2,597,228,4,0,[1],[602],"{""inflammatory"": [602]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1384,1,1384,0,neoplastic,0,532,1008,4,0,[2],[544],"{""connective_soft_tissue"": [544]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1384,1,1384,2,connective_soft_tissue,2,544,320,4,0,[0],[532],"{""neoplastic"": [532]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1391,1,1391,0,neoplastic,0,83,646,1,0,[2],[79],"{""connective_soft_tissue"": [79]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1391,1,1391,2,connective_soft_tissue,2,79,225,1,0,[0],[83],"{""neoplastic"": [83]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1462,1,1462,0,neoplastic,0,126,365,3,0,[1],[115],"{""inflammatory"": [115]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1462,1,1462,1,inflammatory,1,115,526,3,0,[0],[126],"{""neoplastic"": [126]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1477,1,1477,0,neoplastic,0,1492,489,2,0,[2],[1506],"{""connective_soft_tissue"": [1506]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1477,1,1477,2,connective_soft_tissue,2,1506,416,2,0,[0],[1492],"{""neoplastic"": [1492]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1558,1,1558,0,neoplastic,0,119,580,2,0,[1],[113],"{""inflammatory"": [113]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1558,1,1558,1,inflammatory,1,113,227,2,0,[0],[119],"{""neoplastic"": [119]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1560,1,1560,1,inflammatory,1,151,396,8,0,[2],[144],"{""connective_soft_tissue"": [144]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1560,1,1560,2,connective_soft_tissue,2,144,252,8,0,[1],[151],"{""inflammatory"": [151]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1582,1,1582,1,inflammatory,1,126,320,7,0,[2],[128],"{""connective_soft_tissue"": [128]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1582,1,1582,1,inflammatory,1,198,464,14,0,[4],[429],"{""non_neoplastic_epithelial"": [429]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1582,1,1582,2,connective_soft_tissue,2,128,636,7,0,[1],[126],"{""inflammatory"": [126]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1582,1,1582,4,non_neoplastic_epithelial,4,429,570,14,0,[1],[198],"{""inflammatory"": [198]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1584,1,1584,1,inflammatory,1,371,498,8,0,[2],[374],"{""connective_soft_tissue"": [374]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1584,1,1584,2,connective_soft_tissue,2,374,626,8,0,[1],[371],"{""inflammatory"": [371]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1606,1,1606,1,inflammatory,1,129,329,6,0,[2],[125],"{""connective_soft_tissue"": [125]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1606,1,1606,2,connective_soft_tissue,2,125,234,6,0,[1],[129],"{""inflammatory"": [129]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1610,1,1610,0,neoplastic,0,142,1143,6,0,[2],[146],"{""connective_soft_tissue"": [146]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1610,1,1610,2,connective_soft_tissue,2,146,437,6,0,[0],[142],"{""neoplastic"": [142]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1611,1,1611,0,neoplastic,0,170,507,7,0,[2],[175],"{""connective_soft_tissue"": [175]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1611,1,1611,2,connective_soft_tissue,2,175,398,7,0,[0],[170],"{""neoplastic"": [170]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1621,1,1621,1,inflammatory,1,81,778,2,0,[2],[97],"{""connective_soft_tissue"": [97]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1621,1,1621,2,connective_soft_tissue,2,97,582,2,0,[1],[81],"{""inflammatory"": [81]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1622,1,1622,1,inflammatory,1,188,362,5,0,[2],[200],"{""connective_soft_tissue"": [200]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1622,1,1622,2,connective_soft_tissue,2,200,755,5,0,[1],[188],"{""inflammatory"": [188]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1623,1,1623,1,inflammatory,1,177,141,1,0,[2],[183],"{""connective_soft_tissue"": [183]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1623,1,1623,2,connective_soft_tissue,2,183,216,1,0,[1],[177],"{""inflammatory"": [177]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1625,1,1625,0,neoplastic,0,458,1229,22,0,[2],[367],"{""connective_soft_tissue"": [367]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1625,1,1625,2,connective_soft_tissue,2,367,395,22,0,[0],[458],"{""neoplastic"": [458]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1647,1,1647,1,inflammatory,1,232,298,1,0,[2],[235],"{""connective_soft_tissue"": [235]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1647,1,1647,2,connective_soft_tissue,2,235,191,1,0,[1],[232],"{""inflammatory"": [232]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1649,1,1649,1,inflammatory,1,405,360,5,0,[2],[403],"{""connective_soft_tissue"": [403]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1649,1,1649,2,connective_soft_tissue,2,403,565,5,0,[1],[405],"{""inflammatory"": [405]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1691,1,1691,1,inflammatory,1,223,136,3,0,[2],[218],"{""connective_soft_tissue"": [218]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1691,1,1691,2,connective_soft_tissue,2,218,578,3,0,[1],[223],"{""inflammatory"": [223]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1726,1,1726,0,neoplastic,0,162,218,9,0,[2],[172],"{""connective_soft_tissue"": [172]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1726,1,1726,0,neoplastic,0,221,276,2,0,[2],[225],"{""connective_soft_tissue"": [225]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1726,1,1726,2,connective_soft_tissue,2,172,158,9,0,[0],[162],"{""neoplastic"": [162]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1726,1,1726,2,connective_soft_tissue,2,225,80,2,0,[0],[221],"{""neoplastic"": [221]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1727,1,1727,0,neoplastic,0,313,215,1,0,[2],[303],"{""connective_soft_tissue"": [303]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1727,1,1727,2,connective_soft_tissue,2,303,147,1,0,[0],[313],"{""neoplastic"": [313]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1728,1,1728,0,neoplastic,0,146,224,4,0,[2],[160],"{""connective_soft_tissue"": [160]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1728,1,1728,0,neoplastic,0,199,271,1,0,[2],[195],"{""connective_soft_tissue"": [195]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1728,1,1728,2,connective_soft_tissue,2,160,86,4,0,[0],[146],"{""neoplastic"": [146]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1728,1,1728,2,connective_soft_tissue,2,195,124,1,0,[0],[199],"{""neoplastic"": [199]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1732,1,1732,1,inflammatory,1,37,396,9,0,[2],[33],"{""connective_soft_tissue"": [33]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1732,1,1732,2,connective_soft_tissue,2,33,617,9,0,[1],[37],"{""inflammatory"": [37]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1733,1,1733,0,neoplastic,0,71,730,2,0,[2],[86],"{""connective_soft_tissue"": [86]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1733,1,1733,2,connective_soft_tissue,2,86,344,2,0,[0],[71],"{""neoplastic"": [71]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1739,1,1739,1,inflammatory,1,358,178,2,0,[2],[349],"{""connective_soft_tissue"": [349]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1739,1,1739,2,connective_soft_tissue,2,349,330,2,0,[1],[358],"{""inflammatory"": [358]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1741,1,1741,0,neoplastic,0,38,739,13,0,[2],"[47, 50]","{""connective_soft_tissue"": [47, 50]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1741,1,1741,0,neoplastic,0,58,904,10,0,[2],[50],"{""connective_soft_tissue"": [50]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1741,1,1741,0,neoplastic,0,387,1698,9,0,[2],[46],"{""connective_soft_tissue"": [46]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1741,1,1741,2,connective_soft_tissue,2,46,459,9,0,[0],[387],"{""neoplastic"": [387]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1741,1,1741,2,connective_soft_tissue,2,47,370,2,0,[0],[38],"{""neoplastic"": [38]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1741,1,1741,2,connective_soft_tissue,2,50,572,21,0,[0],"[38, 58]","{""neoplastic"": [38, 58]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1742,1,1742,0,neoplastic,0,43,1016,8,0,[1],[34],"{""inflammatory"": [34]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1742,1,1742,0,neoplastic,0,392,394,6,0,[1],[34],"{""inflammatory"": [34]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1742,1,1742,1,inflammatory,1,34,548,14,0,[0],"[43, 392]","{""neoplastic"": [43, 392]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1745,1,1745,0,neoplastic,0,240,1305,11,0,[2],[228],"{""connective_soft_tissue"": [228]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1745,1,1745,2,connective_soft_tissue,2,228,656,11,0,[0],[240],"{""neoplastic"": [240]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1746,1,1746,0,neoplastic,0,318,763,2,0,[2],[316],"{""connective_soft_tissue"": [316]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1746,1,1746,2,connective_soft_tissue,2,316,487,2,0,[0],[318],"{""neoplastic"": [318]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1760,1,1760,0,neoplastic,0,330,466,5,0,[1],[319],"{""inflammatory"": [319]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1760,1,1760,1,inflammatory,1,319,407,5,0,[0],[330],"{""neoplastic"": [330]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1764,1,1764,0,neoplastic,0,520,629,4,0,[1],[538],"{""inflammatory"": [538]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1764,1,1764,0,neoplastic,0,521,386,2,0,[1],[531],"{""inflammatory"": [531]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1764,1,1764,1,inflammatory,1,531,94,2,0,[0],[521],"{""neoplastic"": [521]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1764,1,1764,1,inflammatory,1,538,281,4,0,[0],[520],"{""neoplastic"": [520]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1765,1,1765,1,inflammatory,1,430,64,14,0,[2],[424],"{""connective_soft_tissue"": [424]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1765,1,1765,2,connective_soft_tissue,2,424,197,14,0,[1],[430],"{""inflammatory"": [430]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1766,1,1766,1,inflammatory,1,430,100,5,0,[2],[424],"{""connective_soft_tissue"": [424]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1766,1,1766,2,connective_soft_tissue,2,424,32,5,0,[1],[430],"{""inflammatory"": [430]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1789,1,1789,0,neoplastic,0,145,204,4,0,[1],[141],"{""inflammatory"": [141]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1789,1,1789,1,inflammatory,1,141,270,4,0,[0],[145],"{""neoplastic"": [145]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1802,1,1802,0,neoplastic,0,297,229,8,0,[1],[306],"{""inflammatory"": [306]}",true,false,false,false,touches_cross_class_overlap
fold_1:patch_1802,1,1802,1,inflammatory,1,306,201,8,0,[0],[297],"{""neoplastic"": [297]}",true,false,false,false,touches_cross_class_overlap
